,sent_id,text,label
162,pagesOfTextToDisplay-metadataToHighlight.json.json_162,"4.4 Spotlight Mechanism In this subsection, we describe how to get focused information of the input image, i.e., the spotlight context sc t , with our proposed spotlight mechanism.",
163,pagesOfTextToDisplay-metadataToHighlight.json.json_163,"How the spotlight moves through time is handled in a separate spotlight control module, and is described later in detail in Section 4.5.",
164,pagesOfTextToDisplay-metadataToHighlight.json.json_164,"As mentioned earlier, the visual embedding V is confounding for the decoder, and we want to focus on one spot at a time when generating output.",
165,pagesOfTextToDisplay-metadataToHighlight.json.json_165,"To achieve this goal, we propose a novel spotlight mechanism to mimic human focus directly, where at each time step, we only care about information around a certain location which we call a spotlight center, by ""shedding"" a spotlight around it.",
166,pagesOfTextToDisplay-metadataToHighlight.json.json_166,"More specifically, we define a spotlight handle s t = ( x t , y t , σ t ) T at each time step t to represent the spotlight, where ( x t , y t ) represents the center position of the spotlight, and σ t represents the radius of the spotlight.",
167,pagesOfTextToDisplay-metadataToHighlight.json.json_167,Inspired by Yang et al. [,
168,pagesOfTextToDisplay-metadataToHighlight.json.json_168,"37 ], we ""shed"" a spotlight by assigning weights to image representation vectors at each position, following a truncated Gaussian distribution centered at ( x t , y t ) , with the same variance σ t on both axis.",
169,pagesOfTextToDisplay-metadataToHighlight.json.json_169,"Formally, under the spotlight with handle s t = ( x t , y t , σ t ) T , the weights for each vector at position ( i , j ) at time step t , denoted as α ( i , j ) t , is proportional to the probability density at point ( i , j ) under Gaussian distribution: α ( i , j ) t ∼N(( i , j ) T | μ t , Σ t ) , (6) μ t = ( x t , y t ) T Σ t =  σ t 0 0 σ t  . (",
170,pagesOfTextToDisplay-metadataToHighlight.json.json_170,"7) Intuitively, the closer ( i , j ) is to the center ( x t , y t ) , the higher the weight should be, mimicking shedding a spotlight with radius σ t onto the location ( x t , y t ) .",
171,pagesOfTextToDisplay-metadataToHighlight.json.json_171,"To calculate the weight α ( i , j ) t of each position ( i , j ) while still make the process differentiable, we apply the definition of Gaussian distribution and rewrite the expression of α ( i , j ) t as: α ( i , j ) t = Softmax ( b t ) = exp ( b ( i , j ) t ) Í W ′ u = 1 Í H ′ v = 1 exp ( b ( u , v ) t ) , (8) b ( i , j ) t = − ( i − x t ) 2 + ( j − y t ) 2 σ 2 t , (9) where b measures how close the point ( i , j ) is to the center ( x t , y t ) , i.e., how important this point is, and α is thus a W ′ × H ′ matrix following the truncated Gaussian distribution for each point ( i , j ) , and can later be used as weights for each image feature vector.",
172,pagesOfTextToDisplay-metadataToHighlight.json.json_172,"To parallize the calculation of Equation (9), we perform a small trick as demonstrated in Figure 4.",
173,pagesOfTextToDisplay-metadataToHighlight.json.json_173,"We first construct two W ′ × H ′ matrices I and J in advance, each of them representing one Research Track Paper KDD 2018, August 19 ‒ 23, 2018, London, United Kingdom 2647 KDD '18, August 19–23, 2018, London, United Kingdom Y. Yin et al.",
174,pagesOfTextToDisplay-metadataToHighlight.json.json_174,coordinate.,
175,pagesOfTextToDisplay-metadataToHighlight.json.json_175,"Specifically, as shown in Figure 4, for each point ( i , j ) , we have I ( i , j ) = i and J ( i , j ) = j .",
176,pagesOfTextToDisplay-metadataToHighlight.json.json_176,"We also expand x t and y t as W ′ × H ′ matrices X t and Y t respectively, with same value for each element.",
177,pagesOfTextToDisplay-metadataToHighlight.json.json_177,"Therefore, Equation (9) can be written as the matrix form: b t = −[( I − X t ) 2 + ( J − Y t ) 2 ]/ σ 2 t (10) The focused information of the visual representation V at time step t can then be computed as a spotlight context vector sc t weighted by α ( i , j ) t according to current spotlight handle s t , i.e., the weighted sum of features at each position: sc t = W ′ Õ i = 1 H ′ Õ j = 1 α ( i , j ) t V ( i , j ) (11) Please note that the spotlight context sc t represents the information in the focused area at time step t , and should contain useful information specifically for transcribing at current time step.",
178,pagesOfTextToDisplay-metadataToHighlight.json.json_178,"By focusing directly on the correct spot, the transcription module therefore only cares about the local information, not confusing at areas with similar content all over the image.",
179,pagesOfTextToDisplay-metadataToHighlight.json.json_179,"4.5 Spotlight Control Now we discuss how to control the spotlight to find a proper reading path, following the image structure through the whole generation process.",
180,pagesOfTextToDisplay-metadataToHighlight.json.json_180,"Different from traditional attention strategy where both output sequence and attention behavior are embedded in one module, we see the spotlight movement (i.e., the value of the spotlight handle s t = ( x t , y t , σ t ) T at each time step t ) as a separate sequence devoted to following the image structure, and model this sequence with a standalone spotlight controlling module, without mixing the information with the output sequence.",
181,pagesOfTextToDisplay-metadataToHighlight.json.json_181,"We provide two implementations under the STN framework, i.e., the straightforward STNM with Markov property , and the more sophisticated STNR with Recurrent modeling , utilizing another GRU network.",
182,pagesOfTextToDisplay-metadataToHighlight.json.json_182,Each implementation models the spotlight handle sequences differently.,
183,pagesOfTextToDisplay-metadataToHighlight.json.json_183,STNM with Markov property.,
184,pagesOfTextToDisplay-metadataToHighlight.json.json_184,"With an assumption that is not far from reality, we can intuitively treat the spotlight handle sequence as a Markov process, i.e., current spotlight handle only depends on the previous handle, along with other internal states at current time step.",
185,pagesOfTextToDisplay-metadataToHighlight.json.json_185,"Treating the spotlight handle as a Markov process means the probability of choosing s t at time t does not rely on spotlight handles more than one step earlier, i.e.: P ( s t | s 1 ,..., s t − 1 ; ·) = P ( s t | s t − 1 ; ·) . (",
186,pagesOfTextToDisplay-metadataToHighlight.json.json_186,"12) To decide where to put the spotlight properly, the model also needs to know current internal states at time step t , including the spotlight context sc t − 1 which represents previous spotlighted region, and the history embedding h t which represents output history before time t .",
187,pagesOfTextToDisplay-metadataToHighlight.json.json_187,"Thus, we can use a feed-forward neural network n (· ; θ n ) to model the choice of s t (Figure 5 (a)) as: s t = n ( s t − 1 ⊕ sc t − 1 ⊕ h t ; θ n ) (13) The way we model the sequence is simple and time-independent, which makes it easier for the controlling module to train.",
188,pagesOfTextToDisplay-metadataToHighlight.json.json_188,STNR with Recurrent modeling.,
189,pagesOfTextToDisplay-metadataToHighlight.json.json_189,Sometimes longer spotlight history is needed for spotlight controlling on images with more complex structure.,
190,pagesOfTextToDisplay-metadataToHighlight.json.json_190,"To track the image structure as a sequence with long-term dependency, we propose another GRU network (a) Markovian control module. (",
191,pagesOfTextToDisplay-metadataToHighlight.json.json_191,b) Recurrent control module.,
192,pagesOfTextToDisplay-metadataToHighlight.json.json_192,t - 1 s t - 1 s t s t s t s t + 1 s t h t h t + 1 h Figure 5: The spotlight control module implementations.,
193,pagesOfTextToDisplay-metadataToHighlight.json.json_193,"GRU (· ; θ д ) to track the spotlight history, and a fully connected layer c (· ; θ c ) to generate next spotlight handle (Figure 5 (b)).",
194,pagesOfTextToDisplay-metadataToHighlight.json.json_194,"Specifically, at time step t , with last spotlight history embedding denoted as e t , the current spotlight handle s t at time t is calculated as: s t = c ( e t ⊕ sc t − 1 ⊕ h t ; θ c ) (14) and the history embedding is updated by: e t = GRU ( s t − 1 , e t − 1 ; θ д ) (15) Through a separate module specifically for spotlight control, STN gains two advantages over the traditional attention mechanism.",
195,pagesOfTextToDisplay-metadataToHighlight.json.json_195,"First, STN focuses on local areas by design, and the model will only have to learn where to focus and what to transcribe, while the attention model have to first learn to focus, then learn what to focus on.",
196,pagesOfTextToDisplay-metadataToHighlight.json.json_196,"Second, modeling reading and writing process as two separate sequences, with a standalone module dedicated for the ""where-to-look"" problem, STN is capable for directly learning a reading path on structural images apart from generating the output sequences, which enables our model to track the image structure more closely compared to attentive models where attentions and transcribing process are modeled together in only one network.",
197,pagesOfTextToDisplay-metadataToHighlight.json.json_197,"4.6 Training and Refining STN Parameters to be updated in both implementations comes from three parts: the encoder parameters θ f , the decoder parameters { θ h , θ d } , and parameters in the spotlight control module, which are θ n in STNM and { θ c , θ д } in STNR.",
198,pagesOfTextToDisplay-metadataToHighlight.json.json_198,"The parameters are updated to minimize the total transcription loss L (Equation (5)) through a gradient descent algorithm, which we choose the Adam optimizer [ 18 ].",
199,pagesOfTextToDisplay-metadataToHighlight.json.json_199,More detailed settings are presented in the experiment section.,
200,pagesOfTextToDisplay-metadataToHighlight.json.json_200,"Though our model is differentiable, and can be optimized through back-propagation methods, directly training to fit the label suffers from some specific aspects in the image transcribing task.",
201,pagesOfTextToDisplay-metadataToHighlight.json.json_201,"Firstly, the model has to jointly learn two different sequences with only one of them directly supervised, which may result in inaccurate reading path.",
202,pagesOfTextToDisplay-metadataToHighlight.json.json_202,"Second, the given token sequence may only be one of the many correct ones that all regenerates the original image.",
203,pagesOfTextToDisplay-metadataToHighlight.json.json_203,"For instance, in LilyPond notation, we can optionally omit duration for notes at same length with their predecessors.",
204,pagesOfTextToDisplay-metadataToHighlight.json.json_204,Fitting to only one of the correct sequences lets down the model even when it achieves good strategies.,
205,pagesOfTextToDisplay-metadataToHighlight.json.json_205,"Fortunately, in structural image transcription problems, we have an advantage that the process is reversible, meaning given the transcribed sequence, we can use a compiler to reconstruct Research Track Paper KDD 2018, August 19 ‒ 23, 2018, London, United Kingdom 2648 Transcribing Content from Structural Images with Spotlight Mechanism KDD '18, August 19–23, 2018, London, United Kingdom the image.",
206,pagesOfTextToDisplay-metadataToHighlight.json.json_206,"With the guidance of this, we can further refine our model using reinforcement learning, by regarding our sequential generation as a decision making problem, viewing it as a Markov Decision Process (MDP) [ 2 ].",
207,pagesOfTextToDisplay-metadataToHighlight.json.json_207,"Formally, we define the state , action and reward of the MDP as follows: State: View our problem as outputting the probability of items at each time step conditioned by the image and previous generations, the environment state at time step t as the combination of the image x and the output history { y 1 ,..., y t − 1 } , which is exactly the inputs of the STN.",
208,pagesOfTextToDisplay-metadataToHighlight.json.json_208,"Therefore, instead of directly using the environment state, we use the internal states (combined and denoted as state t ) in STN framework as MDP states.",
209,pagesOfTextToDisplay-metadataToHighlight.json.json_209,Action: Taking action a t is defined as generating the token y t at time step t .,
210,pagesOfTextToDisplay-metadataToHighlight.json.json_210,"With the probability of each token as the output, the STN can be viewed as a stochastic policy that generates actions by sampling from the distribution π ( a | state t ; θ ) = P ( a | y 1 ,..., y t − 1 , x ; θ ) , where θ is the set of model parameters to be refined.",
211,pagesOfTextToDisplay-metadataToHighlight.json.json_211,"Reward: After taking the action, a reward signal r is received.",
212,pagesOfTextToDisplay-metadataToHighlight.json.json_212,"Here we define the reward r t as 0 when the generation is not finished at time step t , or the pixel similarity between the reconstruction image and the original image after the whole generation process finished.",
213,pagesOfTextToDisplay-metadataToHighlight.json.json_213,"Besides, we give -1 as the final reward if the output sequence does not compile, addressing grammar constraints by penalizing illegal outputs.",
214,pagesOfTextToDisplay-metadataToHighlight.json.json_214,"The goal is to maximize the sum of the discounted rewards from each time t , i.e., the return: R t = T Õ k = t γ k r k . (",
215,pagesOfTextToDisplay-metadataToHighlight.json.json_215,"16) We further define a value network v (· ; θ v ) for estimation of the expected return from each state t , which is a feed-forward network with the same input as the STN output layer d .",
216,pagesOfTextToDisplay-metadataToHighlight.json.json_216,"The estimated value v t , i.e., the expected return, at time step t is then v t = v ( h t ⊕ sc t ⊕ s t ; θ v ) . (",
217,pagesOfTextToDisplay-metadataToHighlight.json.json_217,"17) With a stochastic policy together with a value network, we can apply the actor-critic algorithm [ 2 ] to our sequence generation problem, with the policy network trained using policy gradient at each time step t as: ∇ θ = log π ( a | state t ; θ )( R t − v t ) , (18) and the value network trained by optimizing the distance between the estimated value and actual return: L v alue = || v t − R t || 2 2 .",
218,pagesOfTextToDisplay-metadataToHighlight.json.json_218,"As the whole model is complicated, directly applying reinforcement learning to the model suffers from the large searching space.",
219,pagesOfTextToDisplay-metadataToHighlight.json.json_219,"Through experiments we notice that, after supervised training, the image extractor and the output history embedding modules have both been trained properly, and it is more important for our framework to have a better reading path to make precise predictions, which indicates that refining the spotlight module is most beneficial.",
220,pagesOfTextToDisplay-metadataToHighlight.json.json_220,"Therefore, at reinforcement stage, we only optimize parameters from the spotlight control module ( θ n in STNM, θ c and θ д in STNR), along with those from the output layer ( θ o ), and omit θ f and θ h , which reduces the variance when applying reinforcement learning algorithms, and get better improvements.",
221,pagesOfTextToDisplay-metadataToHighlight.json.json_221,"With this train-and-refine procedure, our model can learn a reasonable reading path on structural images, focusing on different parts following the image structure when transcribing, and get superior transcription results, as our experimental results show in the next section.",
222,pagesOfTextToDisplay-metadataToHighlight.json.json_222,"5 EXPERIMENTS In this section, we conduct extensive experiments to demonstrate the effectiveness of STN model from various aspects: (1) the transcribing performance; (2) the validation loss demonstrating the model sensitivity; (3) the spotlight visualization of STN.",
223,pagesOfTextToDisplay-metadataToHighlight.json.json_223,5.1 Experimental Setup 5.1.1 Data partition and preprocessing.,
224,pagesOfTextToDisplay-metadataToHighlight.json.json_224,"We partition all our datasets, i.e., Melody , Formula and Multi-Line , into 60%/40%, 70%/30%, 80%/20%, 90%/10% as training/testing sets, respectively, to test model performance at different data sparsity.",
225,pagesOfTextToDisplay-metadataToHighlight.json.json_225,"From each training set, we also sample 10% images as validation set.",
226,pagesOfTextToDisplay-metadataToHighlight.json.json_226,"The images are randomly scaled and cropped for stable training, and ground-truth source code is cut into token sequences in the corresponding language to reduce searching space.",
227,pagesOfTextToDisplay-metadataToHighlight.json.json_227,5.1.2 STN setting.,
228,pagesOfTextToDisplay-metadataToHighlight.json.json_228,"We now specify the model setup in STN, including image encoder, transcription decoder and reinforcement module.",
229,pagesOfTextToDisplay-metadataToHighlight.json.json_229,"For STN image encoder, we use a variation of ResNet [ 11 ], and set the encoded vector width as 128.",
230,pagesOfTextToDisplay-metadataToHighlight.json.json_230,"For its transcribing decoder, we set the output history embedding h t , and the spotlight history embedding e t as the same dimensions of 128, respectively.",
231,pagesOfTextToDisplay-metadataToHighlight.json.json_231,"The value network used at the reinforcement stage is a two-layer fullyconnected neural network, with the hidden layer also sized at 128.",
232,pagesOfTextToDisplay-metadataToHighlight.json.json_232,5.1.3 Training setting.,
233,pagesOfTextToDisplay-metadataToHighlight.json.json_233,"To set up the training process, we initialize all parameters in STN following [ 10 ].",
234,pagesOfTextToDisplay-metadataToHighlight.json.json_234,"Each parameter is sampled from U  − p 6 /( n in + n out ) , p 6 /( n in + n out )  as their initial values, where n in , n out stands for the number of neurons feeding in and neurons the result is fed to, respectively.",
235,pagesOfTextToDisplay-metadataToHighlight.json.json_235,"Besides, to prevent overfitting, we also add L2-regularization term in the loss function (Equation (5)), with the regularization amount adjusted to the best performance.",
236,pagesOfTextToDisplay-metadataToHighlight.json.json_236,"At reinforcement stage, the discount factor γ is set as 0.99.",
237,pagesOfTextToDisplay-metadataToHighlight.json.json_237,"We also apply some techniques mostly mentioned in [ 2 ] to reduce variance, including using an additional target Q-network and reward normalization.",
238,pagesOfTextToDisplay-metadataToHighlight.json.json_238,5.1.4 Comparison methods.,
239,pagesOfTextToDisplay-metadataToHighlight.json.json_239,"To demonstrate the effectiveness of STN, we compare our two implementations, i.e., STNM and STNR, with many state-of-the-art baselines as follows. •",
240,pagesOfTextToDisplay-metadataToHighlight.json.json_240,Enc-Dec is a plain encoder-decoder model used originally for image captioning [ 33 ].,
241,pagesOfTextToDisplay-metadataToHighlight.json.json_241,Its design allows it to be used in our problem setup with minor adjustments. •,
242,pagesOfTextToDisplay-metadataToHighlight.json.json_242,"Attn-Dot is an encoder-decoder model with attention mechanism following [ 22 ], where the attention score is calculated by directly computing the similarity between current output state and each encoded image vectors. •",
243,pagesOfTextToDisplay-metadataToHighlight.json.json_243,"Attn-FC is an encoder-decoder model similar to [ 33 ], but with basic visual attention strategy.",
244,pagesOfTextToDisplay-metadataToHighlight.json.json_244,"The model presents two attention strategies, i.e., the ""hard"" and ""soft"" attention mechanism, from which we follow [ 36 ] and choose the more widely used ""soft"" attention as it is deterministic and easier to train.",
245,pagesOfTextToDisplay-metadataToHighlight.json.json_245,"Research Track Paper KDD 2018, August 19 ‒ 23, 2018, London, United Kingdom 2649 KDD '18, August 19–23, 2018, London, United Kingdom Y. Yin et al.",
246,pagesOfTextToDisplay-metadataToHighlight.json.json_246,Table 2: Transcription accuracy on three datasets. (,
247,pagesOfTextToDisplay-metadataToHighlight.json.json_247,a) Melody Baseline Testing set percentage 40% 30% 20% 10% EncDec 0.266 0.272 0.277 0.282 AttnDot 0.524 0.548 0.580 0.617 AttnFC 0.683 0.710 0.730 0.756 AttnPos 0.725 0.736 0.741 0.758 STNM 0.729 0.733 0.749 0.759 STNR 0.738 0.748 0.758 0.767 (b) Formula Baseline Testing set percentage 40% 30% 20% 10% EncDec 0.405 0.427 0.445 0.451 AttnDot 0.530 0.563 0.600 0.611 AttnFC 0.657 0.701 0.717 0.725 AttnPos 0.716 0.723 0.732 0.741 STNM 0.717 0.726 0.740 0.749 STNR 0.739 0.751 0.759 0.778 (c) Multi-Line Baseline Testing set percentage 40% 30% 20% 10% EncDec 0.218 0.227 0.251 0.267 AttnDot 0.334 0.447 0.554 0.599 AttnFC 0.614 0.642 0.686 0.707 AttnPos 0.624 0.652 0.698 0.720 STNM 0.674 0.705 0.731 0.734 STNR 0.712 0.736 0.754 0.760 0 5 10 15 20 25 30 Epochs 0 .,
248,pagesOfTextToDisplay-metadataToHighlight.json.json_248,5 1 .,
249,pagesOfTextToDisplay-metadataToHighlight.json.json_249,0 1 .,
250,pagesOfTextToDisplay-metadataToHighlight.json.json_250,5 2 .,
251,pagesOfTextToDisplay-metadataToHighlight.json.json_251,0 2 .,
252,pagesOfTextToDisplay-metadataToHighlight.json.json_252,5 3 .,
253,pagesOfTextToDisplay-metadataToHighlight.json.json_253,0 Loss Enc-Dec Attn-Dot Attn-FC Attn-Pos STNM STNR (a) Melody 0 5 10 15 20 25 Epochs 0 .,
254,pagesOfTextToDisplay-metadataToHighlight.json.json_254,5 1 .,
255,pagesOfTextToDisplay-metadataToHighlight.json.json_255,0 1 .,
256,pagesOfTextToDisplay-metadataToHighlight.json.json_256,5 2 .,
257,pagesOfTextToDisplay-metadataToHighlight.json.json_257,0 2 .,
258,pagesOfTextToDisplay-metadataToHighlight.json.json_258,5 3 .,
259,pagesOfTextToDisplay-metadataToHighlight.json.json_259,0 Loss Enc-Dec Attn-Dot Attn-FC Attn-Pos STNM STNR (b) Formula 0 5 10 15 20 25 30 Epochs 0 .,
260,pagesOfTextToDisplay-metadataToHighlight.json.json_260,5 1 .,
261,pagesOfTextToDisplay-metadataToHighlight.json.json_261,0 1 .,
262,pagesOfTextToDisplay-metadataToHighlight.json.json_262,5 2 .,
263,pagesOfTextToDisplay-metadataToHighlight.json.json_263,0 2 .,
264,pagesOfTextToDisplay-metadataToHighlight.json.json_264,5 3 .,
265,pagesOfTextToDisplay-metadataToHighlight.json.json_265,0 Loss Enc-Dec Attn-Dot Attn-FC Attn-Pos STNM STNR (c) Multi-Line Figure 6: Validation loss of all models on three datasets. •,
266,pagesOfTextToDisplay-metadataToHighlight.json.json_266,"Attn-Pos is an encoder-decoder model designed specifically for scene text recognition [ 37 ], where besides the image content, it also embeds location information into attention calculation, and get superior results.",
267,pagesOfTextToDisplay-metadataToHighlight.json.json_267,"To conduct a fair comparison, the image encoders for baselines are changed to use the more recent ResNet [ 11 ] as our model does, with all of them tuned to have the best performance.",
268,pagesOfTextToDisplay-metadataToHighlight.json.json_268,"All models are implemented by PyTorch 4 , and trained on a Linux server with four 2.0GHz Intel Xeon E5-2620 CPUs and a Tesla K20m GPU.",
269,pagesOfTextToDisplay-metadataToHighlight.json.json_269,5.2 Experimental Results 5.2.1 Transcribing performance.,
270,pagesOfTextToDisplay-metadataToHighlight.json.json_270,"We train STN along with all the baseline models on four different data partition of each, comparing token accuracy at different data sparsity.",
271,pagesOfTextToDisplay-metadataToHighlight.json.json_271,We repeat all experiments 5 times and report the average results which are shown in Table 2.,
272,pagesOfTextToDisplay-metadataToHighlight.json.json_272,"From the results, we can get several observations.",
273,pagesOfTextToDisplay-metadataToHighlight.json.json_273,"First, both STNM and STNR perform better than all the other methods.",
274,pagesOfTextToDisplay-metadataToHighlight.json.json_274,"This indicates that STN framework is more capable for structural image transcription tasks, being more effective and accurate on tracking complex image structures.",
275,pagesOfTextToDisplay-metadataToHighlight.json.json_275,"Second, STN models, as well as attention based methods, all have much higher prediction accuracy than plain EncDec method, which proves the claim mentioned earlier in this paper that image information encoded as a single vector is confounding for decoder to decode, and both STN and attentive 4 http://pytorch.org models are able to reduce the confusion.",
276,pagesOfTextToDisplay-metadataToHighlight.json.json_276,"Moreover, STN models are consistently better than those attentive ones, showing the superiority of STN with separate modules for spotlighting and transcribing.",
277,pagesOfTextToDisplay-metadataToHighlight.json.json_277,"Third, STNR and STNM has slightly higher performance on Melody and Formula as Attn-Pos, but surpasses it marginally on Multi-Line dataset.",
278,pagesOfTextToDisplay-metadataToHighlight.json.json_278,"These results demonstrate that STN with spotlight mechanism can well preserve the internal structure of images, especially in more complex scenarios, benefiting the transcription accuracy.",
279,pagesOfTextToDisplay-metadataToHighlight.json.json_279,"Last but not least, we can see that STNR consistently outperforms than STNM, which indicates that it is effective to track long-term dependency for spotlighting in the process of transcribing structural image content.",
280,pagesOfTextToDisplay-metadataToHighlight.json.json_280,5.2.2 Validation loss.,
281,pagesOfTextToDisplay-metadataToHighlight.json.json_281,The losses of all models on the validation set throughout the training process on three datasets are shown in Figure 6.,
282,pagesOfTextToDisplay-metadataToHighlight.json.json_282,"There are also similar observations as before, which demonstrates the effectiveness of STN framework again.",
283,pagesOfTextToDisplay-metadataToHighlight.json.json_283,"Clearly, from the results, both STNR and STNM converge faster than the other models, and also achieve a lower loss.",
284,pagesOfTextToDisplay-metadataToHighlight.json.json_284,"Especially, the improvements of them on the more complex Multi-Line datasets are more significant.",
285,pagesOfTextToDisplay-metadataToHighlight.json.json_285,"Thus, we can reach a conclusion that STN with spotlight mechanism has superior ability to transcribe content from structural images.",
286,pagesOfTextToDisplay-metadataToHighlight.json.json_286,"Moreover, all models reach their lowest validation loss before 30 epochs, with STNR and STNM both come to their best point earlier.",
287,pagesOfTextToDisplay-metadataToHighlight.json.json_287,"Thus, in our experiments, we train both STNR and STNM for 25, 15, 20 epochs on Melody, Formula and Multi-Line datasets respectively to obtain the best performance.",
288,pagesOfTextToDisplay-metadataToHighlight.json.json_288,"Research Track Paper KDD 2018, August 19 ‒ 23, 2018, London, United Kingdom 2650 Transcribing Content from Structural Images with Spotlight Mechanism KDD '18, August 19–23, 2018, London, United Kingdom Ground Truth: dis 16 a ' [ b ...fis] dis16 a[ b c b]... dis 16 b ' [ c STNR Attn-Pos high low high low Figure 7: Comparison between attention and spotlight mechanism on Melody dataset.",
289,pagesOfTextToDisplay-metadataToHighlight.json.json_289,\frac { \sqrt { x \frac { \sqrt { x f(x)= \frac{\sqrt{x- 1}}{x-2} Ground Truth: - } STNR Attn-Pos high low high low Figure 8: Comparison between attention and spotlight mechanism on Formula dataset.,
290,pagesOfTextToDisplay-metadataToHighlight.json.json_290,5.2.3 Spotlight visualization.,
291,pagesOfTextToDisplay-metadataToHighlight.json.json_291,"To show the effectiveness of STN capturing the image structure and producing a reasonable reading path while transcribing, we visualize the spotlight weights computed by STNR when generating tokens, and compare them with the attention weights calculated by Attn-Pos model.",
292,pagesOfTextToDisplay-metadataToHighlight.json.json_292,"Figure 7 and Figure 8 visualize the results throughout image examples from Melody and Formula datasets, respectively.",
293,pagesOfTextToDisplay-metadataToHighlight.json.json_293,"5 In each example, we compare the attention and spotlight mechanism on how focused they are when generating a token, also on how well they track the image structure.",
294,pagesOfTextToDisplay-metadataToHighlight.json.json_294,"From the visualization, we can draw conclusions that: (1) STNR finds a more reasonable reading path on both examples.",
295,pagesOfTextToDisplay-metadataToHighlight.json.json_295,"In the melody example, it focuses on notes from left to right, and also tracks the height of each note, making accurate note pitch prediction; In the formula example, it clearly follows middle-top-bottom order when reading a fraction.",
296,pagesOfTextToDisplay-metadataToHighlight.json.json_296,"AttnPos model on the other hand, does not track the image structure well enough.",
297,pagesOfTextToDisplay-metadataToHighlight.json.json_297,"As shown in Figure 8, it fails to find the correct spot after generating "" \sqrt{x "", losing track of the radical expression, and generates the wrong token "" } "" at last. (",
298,pagesOfTextToDisplay-metadataToHighlight.json.json_298,"2) Although Attn-Pos model assigns more weights on content objects in images, e.g., notes, formulas and variables, it is often confused at areas with similar content.",
299,pagesOfTextToDisplay-metadataToHighlight.json.json_299,"On the other hand, STNR clearly distinguishes similar regions properly.",
300,pagesOfTextToDisplay-metadataToHighlight.json.json_300,"More specifically, in Figure 7, although Attn-Pos is able to focus on the notes, all notes are given similar weights as they look similar, which causes confusion and then 5 We only choose two real-world datasets for visualization due to the page limitation.",
301,pagesOfTextToDisplay-metadataToHighlight.json.json_301,wrong prediction.,
302,pagesOfTextToDisplay-metadataToHighlight.json.json_302,"And in Figure 8, when Attn-Pos writes x , three x 's in the image all have high weights, causing the model to forget where to look next.",
303,pagesOfTextToDisplay-metadataToHighlight.json.json_303,"On the contrary, STNR is well focused on the correct spot when generating each token on both of the datasets, which leads to more precise predictions.",
304,pagesOfTextToDisplay-metadataToHighlight.json.json_304,5.2.4 Discussion.,
305,pagesOfTextToDisplay-metadataToHighlight.json.json_305,All the above experiments have shown the effectiveness of STN on structural image transcription tasks.,
306,pagesOfTextToDisplay-metadataToHighlight.json.json_306,"It has superior performance on structural image transcription task compared to other general-purpose approaches, and also captures the structure of the image by producing a reading path following the image structure when transcribing.",
307,pagesOfTextToDisplay-metadataToHighlight.json.json_307,There are still some directions for further studies.,
308,pagesOfTextToDisplay-metadataToHighlight.json.json_308,"First, STN learns to transcribe tokens directly with little prior knowledge of the image or specific languages.",
309,pagesOfTextToDisplay-metadataToHighlight.json.json_309,"We are willing to utilize more prior knowledge, such as lexicons and hand-engineered features, to further improve the performance.",
310,pagesOfTextToDisplay-metadataToHighlight.json.json_310,"Second, we will try to apply our model to some more ambitious settings, such as transcribing with long-term context, also to make our model capable for other transcribing applications such as scene text recognition.",
311,pagesOfTextToDisplay-metadataToHighlight.json.json_311,"Third, we would like to further decouple the reading and writing process of STN, in order to mimic human behavior more genuinely.",
312,pagesOfTextToDisplay-metadataToHighlight.json.json_312,"6 CONCLUSION In this paper, we presented a novel hierarchical Spotlighted Transcribing Network (STN) for transcribing content from structural Research Track Paper KDD 2018, August 19 ‒ 23, 2018, London, United Kingdom 2651 KDD '18, August 19–23, 2018, London, United Kingdom Y. Yin et al.",
313,pagesOfTextToDisplay-metadataToHighlight.json.json_313,images by finding a reading path tracking the image internal structure.,
314,pagesOfTextToDisplay-metadataToHighlight.json.json_314,"Specifically, we first designed a two-stage ""where-to-what"" solution with a novel spotlight mechanism dedicated for the ""whereto-look"" problem, providing two implementations under the framework, modeling the spotlight movement through Markov chain and recurrent dependency, respectively.",
315,pagesOfTextToDisplay-metadataToHighlight.json.json_315,"Then, we applied supervised learning and reinforcement learning methods to accurately train and refine the spotlight modeling, in order to learn a reasonable reading path.",
316,pagesOfTextToDisplay-metadataToHighlight.json.json_316,"Finally, we conducted extensive experiments on one synthetic and two real-world datasets to demonstrate the effectiveness of STN framework with fast model convergence and high performance, and also visualized the learned reading path.",
317,pagesOfTextToDisplay-metadataToHighlight.json.json_317,We hope this work could lead to more studies in the future.,
