,paperID,pos_score,sent_pos,text
76,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,7.420097244903445e-05,76,"For example, the caption ""Tennis players top nominees"" appeared on a graphic whose intended message is to convey that more tennis players were nominated for the 2003 Laureus World Sports Award than athletes from any other sport."
71,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,7.407847442664206e-05,71,"humor (7 captions): ""The Sound of Sales"" on a graphic conveying the changing trend (downward after years of increase) in record album sales."
101,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,7.342970639001578e-05,101,"When this occurs, the caption brings the entity into focus and suggests that it is part of the intended message of the graphic."
39,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,7.250863563967869e-05,39,"For example, determiningthe entity with maximum value in a bar chart will be easiest if the bars are arranged in ascending or descending order of height."
143,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,7.184630521805957e-05,143,"The first is to reflect what is in the data, thereby strengthening the message that would be recognized without the caption."
49,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,7.034975715214387e-05,49,"To investigate how captions might be used in a system for understanding information graphics, we performed a corpus study in which we analyzed the first 100 bar charts from our corpus of information graphics; this corpus contains a variety of bar charts from different publication venues."
42,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,7.031390850897878e-05,42,"Another source of evidence is entities that have been made salient in the graphic by some kind of focusing device, such as coloring some elements of the graphic, annotations such as an asterisk, or an arrow pointing to a particular location in a graphic."
104,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,7.01349854352884e-05,104,"An example is ""Cable On The Rise"" ; in this caption, rise is used as a noun, but suggests that the graphic is conveying an increase."
122,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.966105866013095e-05,122,"For example, low-level nodes are added for the easiest primitive perceptual tasks and for perceptual tasks in which a parameter is instantiated with a salient entity (such as an entity colored differently from others in the graphic or an entity that appears as a noun in the caption), since the graphic designer might have intended the viewer to perform these tasks; then higher-level goals that involve these tasks are added, until eventually a link is established to the top-level goal node."
141,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.963452324271202e-05,141,Our analysis of the results provides some interesting insights on the role of elements of the caption.
12,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.780502008041367e-05,12,"1998 1999 2000 2001 1000 1500 2000 2500 3000 personal filings Local bankruptcy Figure 1: Graphic from a 2001 Local Newspaper from newspaper, magazine, and web articles) appear to have some underlying goal or intended message, such as the graphic in Figure 1 whose communicative goal is ostensibly to convey the sharp increase in local bankruptcies in the current year compared with the previous decreasing trend."
10,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.690081499982625e-05,10,"It is any ""signal"" (or lack of signal when one is expected), where a signal is a deliberate action that is intended to convey a message."
77,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.6279353632126e-05,77,"Since we argue that captions alone are insufficient for interpreting information graphics, in the few cases where it was unclear whether a caption should be placed in Category-1 or Category-2, we erred on the side of over-rating the contribution of a caption to the graphic's intended message."
153,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.604716327274218e-05,153,"For example, the intention of conveying that Visa has the highest billings is assigned a probability of 26%."
147,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.518082227557898e-05,147,"However, when the verb increasing from the caption is taken into account, the probability of increasing trend in immigration being the intended message rises to 97.9%."
14,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.512802792713046e-05,14,This paper adopts Clark's view of language as any deliberate signal that is intended to convey a message.
127,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.505044439109042e-05,127,"In a Bayesian network, conditional probability tables capture the conditional probability of a child node given the value of its parent(s)."
98,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.439605203922838e-05,98,"An example from our corpus is ""Soaring Demand for Servers"" which is the caption on a graphic that conveys the rapid increase in demand for servers."
111,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.432478403439745e-05,111,"The Caption Processing Module applies a part-of-speech tagger and a stemmer to the caption in order to identify nouns, adjectives, and the root form of verbs and adjectives derived from verbs."
154,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.415224197553471e-05,154,"Suppose that the graphic had a caption of ""Billings still lag"" ; if the verb lag is taken into account, our system hypothesizes an intended message of conveying the credit card issuer whose billings are lowest, namely Diner's Club; the probability assigned to this intention is now 88.4%, and the probability assigned to the intention of conveying the relative rank of different credit card issuers drops to 7.8%."
103,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.402601138688624e-05,103,"Words that usually appear as verbs, but are used in the caption as a noun, may function similarly to verbs."
172,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.341447442537174e-05,172,The paper has given particular attention to evidence provided by the graphic's caption.
129,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.110037793405354e-05,129,"Similarly, the network requires the conditional probability, for each class of verb, that the verb class appears in the caption given that the intended message falls into a particular intention category."
34,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,6.0862261307192966e-05,34,These graphics illustrate how choice of design affects the message that the graphic conveys.
37,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.951707862550393e-05,37,"By perceptual tasks we mean tasks that can be performed by simply viewing the graphic, such as finding the top of a bar in a bar chart; by cognitive tasks we mean tasks that are done via mental computations, such as computing the difference between two numbers."
95,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.937228706898168e-05,95,Adjectives in a caption also often suggest the kind of message being conveyed by the graphic.
86,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.925632649450563e-05,86,"We found that 47% were fragments (for example, ""A Growing Biotech Market"" ), or involved some other kind of ill-formedness (for example, ""Running tops in sneaker wear in 2002"" or ""More seek financial aid"" 1 )."
118,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.8197932958137244e-05,118,"goals with their parameters instantiated) appear as children with inhibitory links (Huber et al.,"
157,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.818176578031853e-05,157,"In this case, the probabilities change dramatically; the hypothesis that the graphic is intended to convey the rank of American Express (namely third behind Visa and Mastercard) is assigned a probability of 76% and the probability drops to 24% that the graphic is intended to convey that Diner's Club has the lowest billings."
83,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.7418707001488656e-05,83,"that although there had been a steady decrease in the percentage of GM's overall income produced by its finance unit, there was now a substantial increase in the percentage provided by the finance unit."
215,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.6098182540154085e-05,215,"Nancy Green, Giuseppe Carenini, Stephan Kerpedjiev, Joe Mattis, Johanna Moore, and Steven Roth."
92,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.570517168962397e-05,92,Our analysis provided the following observations: • Verbs in a caption often suggest the kind of message being conveyed by the graphic.
174,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.5359061661874875e-05,174,"We presented a strategy for extracting evidence from a shallow analysis of the caption and utilizing it, along with communicative signals from the graphic itself, in a Bayesian network that hypothesizes the intended message of an information graphic, and our results demonstrate the effectiveness of our methodology."
148,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.504882938112132e-05,148,3 This is a slight variation of the graphic from Business Week.
13,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.470118412631564e-05,13,"Applying Clark's view of language, it is reasonable to presume that the author of an information graphic expects the viewer to deduce from the graphic the message that the graphic was intended to convey, by reasoning about the graphic itself, the salience of entities in the graphic, and the graphic's caption."
4,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.4273019486572593e-05,4,"of NC at Greensboro, Greensboro, NC 27402 4 School of CS & Software Engrg, Monash Univ.,"
200,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.3566258429782465e-05,200,"S. Elzer, S. Carberry, I. Zukerman, D. Chester, N. Green, S. Demir."
47,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.303997386363335e-05,47,The objective of their corpus study was to categorize the kinds of information in captions so that their findings could be used in forming rules for generating graphics with captions.
168,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.2633800805779174e-05,168,We currently limit ourselves to recognizing what appears to be the primary communicative intention of an information graphic; in the future we will also consider secondary intentions.
159,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,5.0365317292744294e-05,159,"The presence of the noun American Express in the caption makes that entity salient and is very strong evidence that the intended message places an emphasis on American Express , thus significantly affecting the probabilities of the different hypotheses."
199,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.918343620374799e-05,199,"In Proceedings of the 3rd Int'l Conference on Diagrams , LNAI 2980, 255–270."
136,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.7593006456736475e-05,136,The system was judged to fail if either its top-rated hypothesis did not match the intended message that was assigned to the graphic by the coders or the probability rating of the system's top-rated hypothesis did not exceed 50%.
151,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.680478014051914e-05,151,"Without a caption, our system hypothesizes that the graphic is intended to convey the relative rank in billings of different credit card issuers and assigns it a probability of 72.7%."
25,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.553796679829247e-05,25,"The goal of Futrelle's project is to produce a graphic that summarizes one or more graphics from a document (Futrelle, 1999)."
117,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.551868187263608e-05,117,"Each category of high-level goal is represented by a node in the network (whose parent is the top-level goal node), and instances of these goals (ie.,"
6,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.4445401726989076e-05,6,"It then presents an implemented graphic interpretation system that takes into account a variety of communicative signals, and an evaluation study showing that evidence obtained from shallow processing of the graphic's caption has a significant impact on the system's success."
30,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.397619704832323e-05,30,3 Evidence about the Intended Message The graphic designer has many alternative ways of designing a graphic; different designs contain different communicative signals and thus convey different communicative intents.
93,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.3709645979106426e-05,93,"An example from our corpus is ""Boating deaths decline"" ; the verb decline suggests that the graphic conveys a decreasing trend."
146,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.297989289625548e-05,146,"If we do not include the caption, our system hypothesizes an increasing trend message with a probability of 66.4%; other hypotheses include an intended message that emphasizes the change in trend with a probability of 15.3%."
109,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.270743374945596e-05,109,"To utilize verb-related evidence from captions, we identified a set of verbs that would indicate each category of high-level goal 2 , such as recover for Change-trend and beats for Relative-difference; we then extended the set of verbs by examining WordNet for verbs that were closely related in meaning, and constructed a verb class for each set of closely related verbs."
69,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.20332326029893e-05,69,Here the commentary does not draw a conclusion from the data in the graphic but instead supplements the graphic's message.
106,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.081495717400685e-05,106,"To identify the intended message of a new information graphic, the graphic is first given to a Visual Extraction Module (Chester and Elzer, 2005) that is responsible for recognizing the individual components of a graphic, identifying the relationship of the components to one another and to the graphic as a whole, and classifying the graphic as to type (bar chart, line graph, etc.);"
96,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,4.0260289097204804e-05,96,"An example from our corpus is ""Air Force has largest percentage of women"" ; the adjective largest suggests that the graphic is conveying an entity whose value is largest."
207,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,3.967195516452193e-05,207,Efficient analysis of complex diagrams using constraint-based parsing.
73,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,3.9369122532662004e-05,73,"conclusion unwarranted by graphic (2 captions): ""Defense spending declines"" on a graphic that in fact conveys that recent defense spending is increasing."
89,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,3.877731796819717e-05,89,"Another example is ""Bad Moon Rising"" ; here the verb rising suggests that something is increasing, but the 1 Here we judge the caption to be ill-formed due to the ellipsis since More should be More students .system would need to understand that a bad moon refers to something undesirable (in this case, delinquent loans)."
8,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,3.45912339980714e-05,8,"1 Introduction Language research has posited that a speaker or writer executes a speech act whose intended meaning he expects the listener to be able to deduce, and that the listener identifies the intended meaning by reasoning about the observed signals and the mutual beliefs of author and interpreter (Grice, 1969; Clark, 1996)."
139,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,3.087356890318915e-05,139,"Our overall accuracy without the caption evidence was 64.5%, while the inclusion of caption evidence increased accuracy to 79.1% for an absolute increase in accuracy of 14.6% and a relative improvement of 22.6% over the system's accuracy without caption evidence."
11,pagesOfTextToDisplay-limitation-in-InfoGraphics-confusion-,2.853120349755045e-05,11,"Although some information graphics are only intended to display data values, the overwhelming majority of the graphics that we have examined (taken ∗ Authors can be reached via email as follows: elzer@cs.millersville.edu, nlgreen@uncg.edu, { carberry, chester, demir, trnka } @cis.udel.edu, Ingrid.Zukerman@infotech.monash.edu.au."
