,sent_id,text,label
187,pagesOfTextToDisplay-1.json_187,"Wrangler treats raw text as a ""degenerate"" table containing one row and one column.",
188,pagesOfTextToDisplay-1.json_188,"The language consists of eight classes of transforms, described below.",
189,pagesOfTextToDisplay-1.json_189,"Map transforms map one input data row to zero, one, or multiple output rows.",
190,pagesOfTextToDisplay-1.json_190,Delete transforms (one-to-zero) accept predicates determining which rows to remove.,
191,pagesOfTextToDisplay-1.json_191,"One-to-one transforms include extracting , cutting , and splitting values into multiple columns; reformatting; simple arithmetic; and value updates .",
192,pagesOfTextToDisplay-1.json_192,"One-to-many transforms include operations for splitting data into multiple rows, such as splitting a text file on newlines or unnesting arrays and sets.",
193,pagesOfTextToDisplay-1.json_193,Lookups and joins incorporate data from external tables.,
194,pagesOfTextToDisplay-1.json_194,"Wrangler includes extensible lookup tables to support common types of transformations, such as mapping zip codes to state names for aggregation across states.",
195,pagesOfTextToDisplay-1.json_195,Currently Wrangler supports two types of joins: equi-joins and approximate joins using string edit distance.,
196,pagesOfTextToDisplay-1.json_196,These joins are useful for lookups and for correcting typos for known data types.,
197,pagesOfTextToDisplay-1.json_197,Reshape transforms manipulate table structure and schema.,
198,pagesOfTextToDisplay-1.json_198,Wrangler provides two reshaping operators: fold and unfold .,
199,pagesOfTextToDisplay-1.json_199,"Fold collapses multiple columns to two or more columns containing key-value sets, while an unfold creates new column headers from data values; see [22] for an extended discussion.",
200,pagesOfTextToDisplay-1.json_200,Reshaping enables higher-order data restructuring and is common in tools such as R and Excel Pivot Tables.,
201,pagesOfTextToDisplay-1.json_201,Positional transforms include fill and lag operations.,
202,pagesOfTextToDisplay-1.json_202,Fill operations generate values based on neighboring values in a row or column and so depend on the sort order of the table.,
203,pagesOfTextToDisplay-1.json_203,"For example, an analyst might fill empty cells with preceding non-empty values.",
204,pagesOfTextToDisplay-1.json_204,The lag operator shifts the values of a column up or down by a specified number of rows.,
205,pagesOfTextToDisplay-1.json_205,"The language also includes functions for sorting , aggregation (e.g., sum, min, max, mean, standard deviation), and key generation (a.k.a.,",
206,pagesOfTextToDisplay-1.json_206,skolemization ).,
207,pagesOfTextToDisplay-1.json_207,"Finally, the language contains schema transforms to set column names, specify column data types, and assign semantic roles.",
208,pagesOfTextToDisplay-1.json_208,"To aid data validation and transformation, Wrangler supports standard data types (e.g., integers, numbers, strings) and higher-level semantic roles (e.g., geographic location, classification codes, currencies).",
209,pagesOfTextToDisplay-1.json_209,Data types comprise standard primitives and associated parsing functions.,
210,pagesOfTextToDisplay-1.json_210,"Semantic roles consist of additional functions for parsing and formatting values, plus zero or more transformation functions that map between related roles.",
211,pagesOfTextToDisplay-1.json_211,"As an example, consider a semantic role defining a zip code .",
212,pagesOfTextToDisplay-1.json_212,"The zip code role can check that a zip code parses correctly (i.e., is a 5 digit number) and that it is a valid zip code (checking against an external dictionary of known zipcodes).",
213,pagesOfTextToDisplay-1.json_213,"The zip code role can also register mapping functions, e.g., to return the containing state or a central lat-lon coordinate.",
214,pagesOfTextToDisplay-1.json_214,"Wrangler leverages types and roles for parsing, validation, and transform suggestion.",
215,pagesOfTextToDisplay-1.json_215,"The Wrangler semantic role system is extensible, but currently supports a limited set of common roles such as geographic locations, government codes, currencies, and dates.",
216,pagesOfTextToDisplay-1.json_216,The Wrangler language design co-evolved with the interface described in subsequent sections.,
217,pagesOfTextToDisplay-1.json_217,We sought a consistent mapping between the transforms shown in the interface and statements in the language.,
218,pagesOfTextToDisplay-1.json_218,"Disconnects between the two might cause confusion [20], particularly when analysts try to interpret code-generated scripts.",
219,pagesOfTextToDisplay-1.json_219,"As a result, we chose to introduce redundancy in the language by adding operators for high-level actions that are commonly needed but have unintuitive lower-level realizations (e.g., positional operators can be realized using key transforms, self-joins, and scalar functions).",
220,pagesOfTextToDisplay-1.json_220,The result is a clear one-to-one mapping between transforms presented in the interface and statements in output scripts.,
221,pagesOfTextToDisplay-1.json_221,"Prior work [17, 22] proves that our basic set of transforms is sufficient to handle all one-to-one and one-tomany transforms.",
222,pagesOfTextToDisplay-1.json_222,"Through both our own practice and discussions with analysts, we believe our extended language is sufficient to handle a large variety of data wrangling tasks.",
223,pagesOfTextToDisplay-1.json_223,THE WRANGLER INTERFACE DESIGN The goal of the Wrangler interface is to enable analysts to author expressive transformations with minimal difficulty and tedium.,
224,pagesOfTextToDisplay-1.json_224,"To this aim, our interface combines direct manipulation, automatic suggestion, menu-based transform selection, and manual editing of transform parameters.",
225,pagesOfTextToDisplay-1.json_225,This synthesis of techniques enables analysts to navigate the space of transforms using the means they find most convenient.,
226,pagesOfTextToDisplay-1.json_226,Both novices and experts can find it difficult to specify transform parameters such as regular expressions.,
227,pagesOfTextToDisplay-1.json_227,"While direct manipulation selections can help, inference is required to suggest transforms without programming.",
228,pagesOfTextToDisplay-1.json_228,"To reduce this gulf of execution [20], Wrangler uses an inference engine that suggests data transformations based on user input, data type or semantic role, and a number of empirically-derived heuristics.",
229,pagesOfTextToDisplay-1.json_229,These suggestions are intended to facilitate the discovery and application of more complicated transforms.,
230,pagesOfTextToDisplay-1.json_230,"However, suggested transforms (and their consequences) may be difficult to understand.",
231,pagesOfTextToDisplay-1.json_231,"To reduce this gulf of evaluation [20], Wrangler provides natural language descriptions and visual transform previews .",
232,pagesOfTextToDisplay-1.json_232,Natural language descriptions areintended to enhance analysts' ability to review and refine transformation steps.,
233,pagesOfTextToDisplay-1.json_233,Textual annotations enable communication of analyst intent.,
234,pagesOfTextToDisplay-1.json_234,Wrangler also couples verification (run in the background as data is transformed) with visualization to help users discover data quality issues.,
235,pagesOfTextToDisplay-1.json_235,Basic Interactions The Wrangler interface supports six basic interactions within the data table.,
236,pagesOfTextToDisplay-1.json_236,"Users can select rows, select columns, click bars in the data quality meter, select text within a cell, edit data values within the table (for mass editing [14, 19]), and assign column names, data types or semantic roles.",
237,pagesOfTextToDisplay-1.json_237,Users can also choose transforms from the menu or refine suggestions by editing transform descriptions as described below.,
238,pagesOfTextToDisplay-1.json_238,"Automated Transformation Suggestions As a user interacts with data, Wrangler generates a list of suggested transforms .",
239,pagesOfTextToDisplay-1.json_239,"In some cases the set of possible suggestions is large (in the hundreds), but we wish to show only a relevant handful to avoid overload.",
240,pagesOfTextToDisplay-1.json_240,"Instead of enumerating the entire suggestion space, users can prune and reorder the space in three ways.",
241,pagesOfTextToDisplay-1.json_241,"First, users can provide more examples to disambiguate input to the inference engine.",
242,pagesOfTextToDisplay-1.json_242,"Providing examples is especially effective for text selections needed for splitting, extraction, and reformatting; two or three wellchosen examples typically suffice.",
243,pagesOfTextToDisplay-1.json_243,"Second, users can filter the space of transforms by selecting an operator from the transform menu.",
244,pagesOfTextToDisplay-1.json_244,"Third, users can edit a transform by altering the parameters of a transform to a desired state.",
245,pagesOfTextToDisplay-1.json_245,Wrangler does not immediately execute a selected suggestion.,
246,pagesOfTextToDisplay-1.json_246,"Instead, Wrangler makes it the current working transform .",
247,pagesOfTextToDisplay-1.json_247,"The user can edit this transform directly; as a user edits parameters, the suggestion space updates to reflect these edits.",
248,pagesOfTextToDisplay-1.json_248,"Also, a user can instead interact with the table to generate new suggestions that use the working transform as context.",
249,pagesOfTextToDisplay-1.json_249,"Natural Language Descriptions To aid apprehension of suggested transforms, Wrangler generates short natural language descriptions of the transform type and parameters.",
250,pagesOfTextToDisplay-1.json_250,"These descriptions are editable, with parameters presented as bold hyperlinks (Fig.",
251,pagesOfTextToDisplay-1.json_251,8).,
252,pagesOfTextToDisplay-1.json_252,Clicking a link reveals an in-place editor appropriate to the parameter (Fig.,
253,pagesOfTextToDisplay-1.json_253,8b).,
254,pagesOfTextToDisplay-1.json_254,Enumerable variables (such as the direction of a fill) are mapped to drop-down menus while free-form text parameters are mapped to text editors with autocomplete.,
255,pagesOfTextToDisplay-1.json_255,We designed these descriptions to be concise; default parameters that are not critical to understanding may be omitted.,
256,pagesOfTextToDisplay-1.json_256,"For example, the unless between parameter for split operations indicates regions of text to ignore while splitting.",
257,pagesOfTextToDisplay-1.json_257,"In most cases, this parameter is left undefined and including it would bloat the description.",
258,pagesOfTextToDisplay-1.json_258,"To edit hidden parameters, users can click the expansion arrow to the left of the description, revealing an editor with entries for all possible parameters.",
259,pagesOfTextToDisplay-1.json_259,We also sought to make parameters within descriptions readable by non-experts.,
260,pagesOfTextToDisplay-1.json_260,"For instance, we translate regular expressions into natural language via pattern substitution (e.g., (\d+) to 'number').",
261,pagesOfTextToDisplay-1.json_261,This translation can make some descriptions less concise but increases readability.,
262,pagesOfTextToDisplay-1.json_262,Translation is Figure 8.,
263,pagesOfTextToDisplay-1.json_263,Editable Natural Language Descriptions. (,
264,pagesOfTextToDisplay-1.json_264,a) An example of an editable description; highlighted text indicates editable parameters. (,
265,pagesOfTextToDisplay-1.json_265,b) Clicking on a parameter reveals an in-place editor. (,
266,pagesOfTextToDisplay-1.json_266,"c) After editing, the description may update to include new parameters.",
267,pagesOfTextToDisplay-1.json_267,"In this case, a new window size parameter is displayed for the moving average.",
268,pagesOfTextToDisplay-1.json_268,only performed with regular expressions generated by the Wrangler inference engine.,
269,pagesOfTextToDisplay-1.json_269,"If a user types in a custom expression, Wrangler will reflect their input.",
270,pagesOfTextToDisplay-1.json_270,Visual Transformation Previews Wrangler uses visual previews to enable users to quickly evaluate the effect of a transform.,
271,pagesOfTextToDisplay-1.json_271,"For most transforms, Wrangler displays these previews in the source data, and not as a separate visualization (e.g., side-by-side before and after views).",
272,pagesOfTextToDisplay-1.json_272,In-place previews provide a visual economy that serves a number of goals.,
273,pagesOfTextToDisplay-1.json_273,"First, displaying two versions of a table inherently forces both versions to be small, which is particularly frustrating when the differences are sparse.",
274,pagesOfTextToDisplay-1.json_274,"Second, presenting in-place modifications draws user attention to the effect of the transformation in its original context, without requiring a shift in focus across multiple tables.",
275,pagesOfTextToDisplay-1.json_275,"As we discuss next, in-place previews better afford direct manipulation for users to revise the current transform.",
276,pagesOfTextToDisplay-1.json_276,"Wrangler maps transforms to at least one of five preview classes: selection, deletion, update, column and table.",
277,pagesOfTextToDisplay-1.json_277,"In defining these mappings, we attempted to convey a transform's effect with minimum displacement of the original data.",
278,pagesOfTextToDisplay-1.json_278,"This stability allows users to continue interacting with the original data, e.g., to provide new selection examples.",
279,pagesOfTextToDisplay-1.json_279,Selection previews highlight relevant regions of text in all affected cells (Fig.,
280,pagesOfTextToDisplay-1.json_280,3).,
281,pagesOfTextToDisplay-1.json_281,Deletion previews color to-be-deleted cells in red (Fig.,
282,pagesOfTextToDisplay-1.json_282,2).,
283,pagesOfTextToDisplay-1.json_283,Update previews overwrite values in a column and indicate differences with yellow highlights (Fig.,
284,pagesOfTextToDisplay-1.json_284,4).,
285,pagesOfTextToDisplay-1.json_285,"Column previews display new derived columns, e.g., as results from an extract operation (Fig.",
286,pagesOfTextToDisplay-1.json_286,3).,
287,pagesOfTextToDisplay-1.json_287,We show a sideby-side display of versions when previewing fold and unfold transforms.,
288,pagesOfTextToDisplay-1.json_288,These alter the structure of the table to such an extent that the best preview is to show another table (Fig.,
289,pagesOfTextToDisplay-1.json_289,"6, 9).",
290,pagesOfTextToDisplay-1.json_290,These table previews use color highlights to match input data to their new locations in the output table.,
291,pagesOfTextToDisplay-1.json_291,"Some transforms map to multiple classes; e.g., extract transforms use both selection and column previews.",
292,pagesOfTextToDisplay-1.json_292,"When possible, previews also indicate where the user can modify the transform through either direct manipulation or description refinement.",
293,pagesOfTextToDisplay-1.json_293,Highlighting selected text or cells works well for certain transformations.,
294,pagesOfTextToDisplay-1.json_294,"For example, byData Wrangler Export Import Split data repeatedly on newline into rows Split split repeatedly on "","" Promote row 0 to header Delete rows 0,1 Fill row 0 by copying values from the left Transform Script Text Split Cut Columns Fill Drop Rows Delete Fill Promote Table Fold Unfold Clear split split1 split2 split3 split4 0 2004 2004 2004 2003 1 STATE Participation Rate 2004 Mean SAT I Verbal Mean SAT I Math Participation Rate 2003 2 New York 87 497 510 82 3 Connecticut 85 515 515 84 4 Massachusetts 85 518 523 82 5 New Jersey 83 501 514 85 6 New Hampshire 80 522 521 75 7 D.C. 77 489 476 77 8 Maine 76 505 501 70 9 Pennsylvania 74 501 502 73 10 Delaware 73 500 499 73 11 Georgia 73 494 493 66 split fold fold1 value 0 New York 2004 Participation Rate 2004 1 New York 2004 Mean SAT I Verbal 2 New York 2004 Mean SAT I Math 3 New York 2003 Participation Rate 2003 4 New York 2003 Mean SAT I Verbal 5 New York 2003 Mean SAT I Math 6 Connecticut 2004 Participation Rate 2004 7 Connecticut 2004 Mean SAT I Verbal 8 Connecticut 2004 Mean SAT I Math 9 Connecticut 2003 Participation Rate 2003 10 Connecticut 2003 Mean SAT I Verbal 11 Connecticut 2003 Mean SAT I Math 12 Massachusetts 2004 Participation Rate 2004 87 497 510 82 496 510 85 515 515 84 512 514 85 Figure 9.",
295,pagesOfTextToDisplay-1.json_295,Visual preview of a fold operation.,
296,pagesOfTextToDisplay-1.json_296,"For transforms that rearrange table layout, Wrangler previews the output table and uses color highlights to show the correspondence of values across table states.",
297,pagesOfTextToDisplay-1.json_297,"highlighting the text selected by a regular expression in each cell, users can determine which examples they need to fix.",
298,pagesOfTextToDisplay-1.json_298,"For reshape transforms, Wrangler highlights the input data in the same color as the corresponding output in the secondary table.",
299,pagesOfTextToDisplay-1.json_299,"For instance, in a fold operation, data values that will become keys are colored to match the keys in the output table (Fig.",
300,pagesOfTextToDisplay-1.json_300,9).,
301,pagesOfTextToDisplay-1.json_301,Wrangler also highlights the parameters in the transform description using the same colors as those generated in previews (Fig.,
302,pagesOfTextToDisplay-1.json_302,3–6).,
303,pagesOfTextToDisplay-1.json_303,The consistent use of colors allows users to associate clauses in a description with their effects in the table.,
304,pagesOfTextToDisplay-1.json_304,"Transformation Histories and Export As successive transforms are applied, Wrangler adds their descriptions to an interactive transformation history viewer .",
305,pagesOfTextToDisplay-1.json_305,Users can edit individual transform descriptions and selectively enable and disable prior transforms.,
306,pagesOfTextToDisplay-1.json_306,"Upon changes, Wrangler runs the edited script and updates the data table.",
307,pagesOfTextToDisplay-1.json_307,Toggling or editing a transform may result in downstream errors; Wrangler highlights broken transforms in red and provides an error message to aid debugging.,
308,pagesOfTextToDisplay-1.json_308,Wrangler scripts also support lightweight text annotations.,
309,pagesOfTextToDisplay-1.json_309,Analysts can use annotations to document their rationale for a particular transform and may help future users better understand data provenance.,
310,pagesOfTextToDisplay-1.json_310,"To annotate a transform, users can click the edit icon next to the desired transform and write their annotation in the resulting text editor.",
311,pagesOfTextToDisplay-1.json_311,Users can view an annotation by mousing over the same edit icon.,
312,pagesOfTextToDisplay-1.json_312,These annotations appear as comments in code-generated scripts.,
313,pagesOfTextToDisplay-1.json_313,Users can export both generated scripts and transformed data; clicking the Export button in the transform history invokes export options.,
314,pagesOfTextToDisplay-1.json_314,"Analysts can later run saved or exported scripts on new data sources, modifying the script as needed.",
315,pagesOfTextToDisplay-1.json_315,"TYPES, ROLES, AND VERIFICATION It is often difficult to discover data quality issues and therefore difficult to address them by constructing the appropriate transform.",
316,pagesOfTextToDisplay-1.json_316,Wrangler aids discovery of data quality issues through the use of data types and semantic roles.,
317,pagesOfTextToDisplay-1.json_317,"As users transform data, Wrangler attempts to infer the data type and semantic role for each column.",
318,pagesOfTextToDisplay-1.json_318,"Wrangler applies validation functions to a sample of a column's data to infer these types, assigning the type that validates for over half of the non-missing values.",
319,pagesOfTextToDisplay-1.json_319,"When multiple types satisfy this criteria, Wrangler assigns the more specific one (e.g., integer is more specific than double ).",
320,pagesOfTextToDisplay-1.json_320,Wrangler infers semantic roles analogously.,
321,pagesOfTextToDisplay-1.json_321,"An icon in the column header indicates the semantic role of the column, or the underlying data type if no role has been assigned.",
322,pagesOfTextToDisplay-1.json_322,Clicking the icon reveals a menu with which users can manually assign a type or role.,
323,pagesOfTextToDisplay-1.json_323,Above each column is a data quality meter : a divided bar chart that indicates the proportion of values in the column that verify completely.,
324,pagesOfTextToDisplay-1.json_324,"Values that parse successfully are indicated in green; values that match the type but do not match the role (e.g., a 6 digit zip code) are shown in yellow; those that do not match the type (e.g., 'One' does not parse as an integer) are shown in red; and missing data are shown in gray.",
325,pagesOfTextToDisplay-1.json_325,Clicking a bar generates suggested transforms for that category.,
326,pagesOfTextToDisplay-1.json_326,"For instance, clicking the missing values bar will suggest transforms to fill in missing values or delete those rows.",
327,pagesOfTextToDisplay-1.json_327,Clicking the fails role bar will suggest transforms such as a similarity join on misspelled country names.,
328,pagesOfTextToDisplay-1.json_328,"THE WRANGLER INFERENCE ENGINE We now present the design of the Wrangler inference engine, which is responsible for generating a ranked list of suggested transforms.",
329,pagesOfTextToDisplay-1.json_329,"Inputs to the engine consist of user interactions; the current working transform; data descriptions such as column data types, semantic roles, and summary statistics; and a corpus of historical usage statistics.",
330,pagesOfTextToDisplay-1.json_330,"Transform suggestion proceeds in three phases: inferring transform parameters from user interactions, generating candidate transforms from inferred parameters, and finally ranking the results.",
331,pagesOfTextToDisplay-1.json_331,"Usage Corpus and Transform Equivalence To generate and rank transforms, Wrangler's inference engine relies on a corpus of usage statistics.",
332,pagesOfTextToDisplay-1.json_332,The corpus consists of frequency counts of transform descriptors and initiating interactions.,
333,pagesOfTextToDisplay-1.json_333,We built our initial corpus by wrangling our collection of gathered data sets.,
334,pagesOfTextToDisplay-1.json_334,The corpus updates over time as more analysts use Wrangler.,
335,pagesOfTextToDisplay-1.json_335,"For any given transform, we are unlikely to find an exact match in the corpus.",
336,pagesOfTextToDisplay-1.json_336,"For instance, an analyst may perform a fold operation over a combination of columns and rows that does not appear in the corpus.",
337,pagesOfTextToDisplay-1.json_337,"In order to get useful transform frequencies, we define a relaxed matching routine: two transforms are considered equivalent in our corpus if (a) they have an identical transform type (e.g., extract or fold ) and (b) they have equivalent parameters as defined below.",
338,pagesOfTextToDisplay-1.json_338,"Wrangler transforms accept four basic types of parameters: row, column or text selections and enumerables.",
339,pagesOfTextToDisplay-1.json_339,We treat two row selections as equivalent if they both (a) contain filtering conditions (either indexor predicate-based) or (b) match all rows in a table.,
340,pagesOfTextToDisplay-1.json_340,Column selections are equivalent if they refer to columns with the same data type or semantic role.,
341,pagesOfTextToDisplay-1.json_341,We based this rule on the observation that transforms that operate on identical data types are more likely to be similar.,
342,pagesOfTextToDisplay-1.json_342,Text selections are equivalent if both (a) are indexbased selections or (b) contain regular expressions.,
343,pagesOfTextToDisplay-1.json_343,We con-sider enumerable parameters equivalent only if they match exactly.,
344,pagesOfTextToDisplay-1.json_344,We chose these equivalency classes based on exploratory analysis of our corpus and they seem to work well in practice.,
345,pagesOfTextToDisplay-1.json_345,"As our corpus of transforms grows with more use, we plan to explore more principled approaches (such as clustering) to refine our matching routines.",
346,pagesOfTextToDisplay-1.json_346,"Inferring Parameter Sets from User Interaction In response to user interaction, Wrangler attempts to infer three types of transform parameters: row, column, or text selections.",
347,pagesOfTextToDisplay-1.json_347,"For each type we enumerate possible parameter values, resulting in a collection of inferred parameter sets.",
348,pagesOfTextToDisplay-1.json_348,We infer a parameter's values independent of the other parameters.,
349,pagesOfTextToDisplay-1.json_349,"For example, we infer regular expressions for text selection based solely on the selected text, a process otherwise independent of which rows or columns are selected.",
350,pagesOfTextToDisplay-1.json_350,We infer row selections based on row indices and predicate matching.,
351,pagesOfTextToDisplay-1.json_351,"We list predicates of the form ""row is empty"" and ""column [equals | starts with | ends with | contains] selectedvalue"", then emit the selections that match the rows and text currently selected in the interface.",
352,pagesOfTextToDisplay-1.json_352,For column selections we simply return the columns that users have interacted with.,
353,pagesOfTextToDisplay-1.json_353,Emitted text selections are either simple index ranges (based directly on selections in the interface) or inferred regular expressions.,
354,pagesOfTextToDisplay-1.json_354,"To generate regular expressions, we tokenize the text within a cell and extract both the selected text and any surrounding text within a 5 token window.",
355,pagesOfTextToDisplay-1.json_355,"We annotate tokens with one or more labels of the form number , word , uppercase word, lowercase word, or whitespace .",
356,pagesOfTextToDisplay-1.json_356,"We then enumerate label sequences that match the text before, within, and after the selection range (see Fig.",
357,pagesOfTextToDisplay-1.json_357,10); sequences can contain either an annotation label or the exact token text.,
358,pagesOfTextToDisplay-1.json_358,"Next we emit all possible combinations of before, within, and after sequences that match all current text selection examples in the interface.",
359,pagesOfTextToDisplay-1.json_359,It is then straightforward to translate matching label sequences into regular expressions.,
360,pagesOfTextToDisplay-1.json_360,"Generating Suggested Transforms After inferring parameter sets, Wrangler generates a list of transform suggestions.",
361,pagesOfTextToDisplay-1.json_361,"For each parameter set, we loop over each transform type in the language, emitting the types that can accept all parameters in the set.",
362,pagesOfTextToDisplay-1.json_362,"For example, a split transform can accept a parameter set containing a text selection, but an unfold transform can not.",
363,pagesOfTextToDisplay-1.json_363,Wrangler instantiates each emitted transform with parameters from the parameter set.,
364,pagesOfTextToDisplay-1.json_364,"To determine values for missing parameters, we query the corpus for the top-k (default 4) parameterizations that cooccur most frequently with the provided parameter set.",
365,pagesOfTextToDisplay-1.json_365,"During this process we do not infer complex criteria such as row predicates or regular expressions; we do infer enumerable parameters, index-based row selections, and column inputs.",
366,pagesOfTextToDisplay-1.json_366,"We then filter the suggestion set to remove ""degenerate"" (noop) transforms that would have no effect on the data.",
367,pagesOfTextToDisplay-1.json_367,Ranking Suggested Transforms Wrangler then rank-orders transform suggestions according to five criteria.,
368,pagesOfTextToDisplay-1.json_368,The first three criteria rank transforms by their type; the remaining two rank transforms within types. (,
369,pagesOfTextToDisplay-1.json_369,"a) Reported crime in Alabama (b) before : {'in', ' '} 'Alabama' → {'Alabama', word } selection : {'Alabama'} 'in' → {'in', word , lowercase } after : ∅ ' ' → {' '} (c) before : {(' '), ('in', ' '), ( word , ' '), ( lowercase , ' ')} selection : {('Alabama'), ( word )} after : ∅ (d) {(),('Alabama'),()} {(),( word ),()} {(' '),(),()} {( word , ' '),(),()} {(' '),('Alabama'),()} {( word , ' '),('Alabama'),()} {(' '),( word ),()} {( word , ' '),( word ),()} {('in', ' '),(),()} {( lowercase , ' '),(),()} {('in', ' '),('Alabama'),()} {( lowercase , ' '),('Alabama'),()} {('in', ' '),( word ),()} {( low er case , ' '),( word ),()} (e) {( lowercase , ' '),('Alabama'),()} → /[a-z]+ (Alabama)/ Figure 10.",
370,pagesOfTextToDisplay-1.json_370,Regular Expression Inference. (,
371,pagesOfTextToDisplay-1.json_371,a) The user selects text in a cell. (,
372,pagesOfTextToDisplay-1.json_372,b) We tokenize selected and surrounding text.,
373,pagesOfTextToDisplay-1.json_373,"For clarity, the figure only includes two neighboring tokens.",
374,pagesOfTextToDisplay-1.json_374,"For each token, we generate a set of matching labels. (",
375,pagesOfTextToDisplay-1.json_375,c) We enumerate all label sequences matching the text. (,
376,pagesOfTextToDisplay-1.json_376,"d) We then enumerate all candidate before , selection and after combinations.",
377,pagesOfTextToDisplay-1.json_377,Patterns that do not uniquely match the selected text are filtered (indicated by strike-through). (,
378,pagesOfTextToDisplay-1.json_378,"e) Finally, we construct regular expressions for each candidate pattern.",
379,pagesOfTextToDisplay-1.json_379,Ensuring that transforms of the same type are adjacent helps users compare varying parameterizations more easily.,
380,pagesOfTextToDisplay-1.json_380,"First, we consider explicit interactions: if a user chooses a transform from the menu or selects a current working transform, we assign higher rank to transforms of that type.",
381,pagesOfTextToDisplay-1.json_381,"Second, we consider specification difficulty.",
382,pagesOfTextToDisplay-1.json_382,We have observed that row and text selection predicates are harder to specify than other parameters.,
383,pagesOfTextToDisplay-1.json_383,We thus label row and text selections as hard and all others as easy .,
384,pagesOfTextToDisplay-1.json_384,We then sort transform types according to the count of hard parameters they can accept.,
385,pagesOfTextToDisplay-1.json_385,"Third, we rank transform types based on their corpus frequency, conditioned on their initiating user interaction (e.g., text or column selection).",
386,pagesOfTextToDisplay-1.json_386,"In the case of text selection, we also consider the length of the selected text.",
387,pagesOfTextToDisplay-1.json_387,"If a user selects three or fewer characters, split transforms are ranked above extract transforms; the opposite is true for longer selections.",
388,pagesOfTextToDisplay-1.json_388,We then sort transforms within type.,
389,pagesOfTextToDisplay-1.json_389,We first sort transforms by frequency of equivalent transforms in the corpus.,
390,pagesOfTextToDisplay-1.json_390,"Second, we sort transforms in ascending order using a simple measure of transform complexity .",
391,pagesOfTextToDisplay-1.json_391,Our goal is to preferentially rank simpler transforms because users can evaluate their descriptions more quickly.,
392,pagesOfTextToDisplay-1.json_392,We define transform complexity as the sum of complexity scores for each parameter.,
393,pagesOfTextToDisplay-1.json_393,"The complexity of a row selection predicate is the number of clauses it contains (e.g., ""a=5 and b=6"" has complexity 2).",
394,pagesOfTextToDisplay-1.json_394,The complexity of a regular expression is defined to be the number of tokens (described previously) in its description.,
395,pagesOfTextToDisplay-1.json_395,All other parameters are given complexity scores of zero.,
396,pagesOfTextToDisplay-1.json_396,"Finally, we attempt to surface diverse transform types in the final suggestion list.",
397,pagesOfTextToDisplay-1.json_397,"We filter the transforms so that no type accounts for more than 1/3 of the suggestions, unless the transform type matches the working transform or the filter results in fewer suggestions than can appear in the interface.",
398,pagesOfTextToDisplay-1.json_398,"COMPARATIVE EVALUATION WITH EXCEL As an initial evaluation of Wrangler, we conducted a comparative user study with Microsoft Excel.",
399,pagesOfTextToDisplay-1.json_399,"Subjects performed three common data cleaning tasks: value extraction, missing value imputation, and table reshaping.",
400,pagesOfTextToDisplay-1.json_400,Our goal was to compare task completion times and observe data cleaning strategies.,
401,pagesOfTextToDisplay-1.json_401,We chose Excel because it is the most popular data manipulation tool and provides an ecologically valid baseline for comparison: all subjects use it regularly and half selfreport as experts.,
402,pagesOfTextToDisplay-1.json_402,Excel also supports our chosen tasks.,
403,pagesOfTextToDisplay-1.json_403,Neither Potter's Wheel [22] (no support for fill) nor Google Refine [13] (lack of reshaping) support the full set.,
404,pagesOfTextToDisplay-1.json_404,"In contrast, Excel includes specific tools for each task (text-to-columns, goto-special & pivot tables) in addition to manual editing.",
405,pagesOfTextToDisplay-1.json_405,"Participants and Methods We recruited 12 participants, all professional analysts or graduate students who regularly work with data.",
406,pagesOfTextToDisplay-1.json_406,Subjects rated their prior experience with Excel on a 10-point scale (1 being basic knowledge and 10 being expert); the median score was 5.,
407,pagesOfTextToDisplay-1.json_407,Participants had never used the Wrangler interface.,
408,pagesOfTextToDisplay-1.json_408,"We first presented a 10 minute Wrangler tutorial describing how to create, edit, and execute transforms.",
409,pagesOfTextToDisplay-1.json_409,We then asked subjects to complete three tasks (described below) using both Wrangler and Excel.,
410,pagesOfTextToDisplay-1.json_410,We randomized the presentation of tasks and tools across subjects.,
411,pagesOfTextToDisplay-1.json_411,"In each task, we asked subjects to transform a data set into a new format, presented to them as a picture of the final data table.",
412,pagesOfTextToDisplay-1.json_412,Task 1: Extract Text .,
413,pagesOfTextToDisplay-1.json_413,"In this task, we asked users to extract the number of bedrooms and housing price from housing listings on craigslist.",
414,pagesOfTextToDisplay-1.json_414,"The original data set contained one cell for each listing, with all the information in a text string.",
415,pagesOfTextToDisplay-1.json_415,The target data set consisted of two columns: one for the number of bedrooms and one for the housing price.,
416,pagesOfTextToDisplay-1.json_416,Task 2: Fill Missing Values .,
417,pagesOfTextToDisplay-1.json_417,We gave users data containing year-by-year agricultural data for three countries.,
418,pagesOfTextToDisplay-1.json_418,Some of the values in the data set were blank.,
419,pagesOfTextToDisplay-1.json_419,The target data set contained the same data with all missing values replaced with the closest non-empty value from a previous year.,
420,pagesOfTextToDisplay-1.json_420,1 Task 3: Reshape Table Structure .,
421,pagesOfTextToDisplay-1.json_421,"Users started with three columns of housing data: year, month, and price.",
422,pagesOfTextToDisplay-1.json_422,"The target data set contained the same data formatted as a cross-tab: the data contained one row for each year, with the 12 months as column headers and housing prices as cell values.",
